Date;GOOG.NASDAQ_AAPL - Close;GOOG.NASDAQ_GOOGL - Close;GOOG.NASDAQ_MSFT - Close;GOOG.NASDAQ_FB - Close;GOOG.NYSE_ORCL - Close
2009-04-21;17.39;190.93;18.97;;19.53
2009-04-22;17.36;192.12;18.78;;19.35
2009-04-23;17.91;192.54;18.92;;19.68
2009-04-24;17.7;194.94;20.91;;19.79
2009-04-27;17.82;193.17;20.4;;19.77
2009-04-28;17.7;192.05;19.93;;19.74
2009-04-29;17.88;195.93;20.25;;19.6
2009-04-30;17.98;198.18;20.26;;19.34
2009-05-01;18.18;197.04;20.24;;19.34
2009-05-04;18.87;201.19;20.19;;18.97
2009-05-05;18.96;201.7;19.79;;19.01
2009-05-06;18.93;201.94;19.79;;19.06
2009-05-07;18.44;198.5;19.32;;18.42
2009-05-08;18.46;203.87;19.42;;18.32
2009-05-11;18.51;204.19;19.32;;18.56
2009-05-12;17.77;199.7;19.89;;18.38
2009-05-13;17.07;194.96;19.75;;18.07
2009-05-14;17.56;193.94;20.06;;18.46
2009-05-15;17.49;195.2;20.22;;18.42
2009-05-18;18.09;198.62;20.6;;18.92
2009-05-19;18.21;199.64;20.31;;18.97
2009-05-20;17.98;198.79;20.38;;18.94
2009-05-21;17.74;198.45;19.82;;18.57
2009-05-22;17.5;196.95;19.75;;18.65
2009-05-26;18.68;202.38;20.34;;19.07
2009-05-27;19.01;202.98;20.13;;18.99
2009-05-28;19.3;205.41;20.45;;19.21
2009-05-29;19.4;208.82;20.89;;19.59
2009-06-01;19.91;213.49;21.4;;19.92
2009-06-02;19.93;214.41;21.4;;20.35
2009-06-03;20.14;216.04;21.73;;20.34
2009-06-04;20.53;220.36;21.83;;20.61
2009-06-05;20.67;222.38;22.14;;20.71
2009-06-08;20.55;219.6;22.05;;20.87
2009-06-09;20.39;218.03;22.08;;20.99
2009-06-10;20.04;216.52;22.55;;20.74
2009-06-11;19.99;214.71;22.83;;20.94
2009-06-12;19.57;212.63;23.33;;20.85
2009-06-15;19.44;208.59;23.42;;20.22
2009-06-16;19.48;208.21;23.45;;19.69
2009-06-17;19.37;207.79;23.68;;19.94
2009-06-18;19.41;207.24;23.5;;20.25
2009-06-19;19.93;210.26;24.07;;20.66
2009-06-22;19.62;203.88;23.28;;19.97
2009-06-23;19.14;203.04;23.34;;19.87
2009-06-24;19.46;204.85;23.47;;21.26
2009-06-25;19.98;208.09;23.79;;21.63
2009-06-26;20.35;212.87;23.35;;21.24
2009-06-29;20.28;212.28;23.86;;21.5
2009-06-30;20.35;211.01;23.77;;21.42
2009-07-01;20.4;209.7;24.04;;21.74
2009-07-02;20.0;204.45;23.37;;21.04
2009-07-03;20.0;;23.37;;21.04
2009-07-06;19.8;205.01;23.2;;20.67
2009-07-07;19.34;198.51;22.53;;20.18
2009-07-08;19.6;201.45;22.56;;20.57
2009-07-09;19.48;205.4;22.44;;20.32
2009-07-10;19.79;207.41;22.39;;20.49
2009-07-13;20.33;212.36;23.23;;20.72
2009-07-14;20.32;212.56;23.11;;20.63
2009-07-15;20.98;219.3;24.12;;21.51
2009-07-16;21.07;221.52;24.44;;21.64
2009-07-17;21.68;215.34;24.29;;21.74
2009-07-20;21.84;215.3;24.53;;21.51
2009-07-21;21.64;214.16;24.83;;21.93
2009-07-22;22.39;214.06;24.8;;21.75
2009-07-23;22.55;218.89;25.56;;22.2
2009-07-24;22.86;223.58;23.45;;22.33
2009-07-27;22.87;222.62;23.11;;21.98
2009-07-28;22.86;220.14;23.47;;22.24
2009-07-29;22.86;218.34;23.8;;22.01
2009-07-30;23.26;223.04;23.81;;22.14
2009-07-31;23.34;221.75;23.52;;22.13
2009-08-03;23.78;226.33;23.83;;22.3
2009-08-04;23.65;227.09;23.77;;21.89
2009-08-05;23.59;225.8;23.81;;21.44
2009-08-06;23.42;225.41;23.46;;21.21
2009-08-07;23.64;228.78;23.56;;21.43
2009-08-10;23.53;228.53;23.42;;21.25
2009-08-11;23.26;227.2;23.13;;21.28
2009-08-12;23.62;229.52;23.53;;21.88
2009-08-13;24.06;231.37;23.62;;21.99
2009-08-14;23.83;230.23;23.69;;21.96
2009-08-17;22.8;222.67;23.25;;21.4
2009-08-18;23.43;222.86;23.58;;21.58
2009-08-19;23.51;222.21;23.65;;21.78
2009-08-20;23.76;230.44;23.67;;21.94
2009-08-21;24.17;232.85;24.41;;22.11
2009-08-24;24.15;234.6;24.64;;22.32
2009-08-25;24.2;235.92;24.64;;22.23
2009-08-26;23.92;234.23;24.55;;22.2
2009-08-27;24.21;233.26;24.69;;22.16
2009-08-28;24.29;232.61;24.68;;22.16
2009-08-31;24.03;231.07;24.65;;21.88
2009-09-01;23.61;228.11;24.0;;21.94
2009-09-02;23.6;226.73;23.86;;21.77
2009-09-03;23.79;228.99;24.11;;21.56
2009-09-04;24.33;230.88;24.62;;21.97
2009-09-08;24.7;229.54;24.82;;21.88
2009-09-09;24.45;232.22;24.78;;22.52
2009-09-10;24.65;235.71;25.0;;22.76
2009-09-11;24.59;236.31;24.86;;22.86
2009-09-14;24.82;237.8;25.0;;22.72
2009-09-15;25.02;239.01;25.2;;22.66
2009-09-16;25.98;244.39;25.2;;22.13
2009-09-17;26.36;246.11;25.3;;21.52
2009-09-18;26.43;245.98;25.26;;21.62
2009-09-21;26.29;248.75;25.3;;21.57
2009-09-22;26.35;249.78;25.77;;21.41
2009-09-23;26.5;249.48;25.71;;21.13
2009-09-24;26.26;248.63;25.94;;21.17
2009-09-25;26.05;246.49;25.55;;20.86
2009-09-28;26.59;249.51;25.83;;21.17
2009-09-29;26.48;249.51;25.75;;21.12
2009-09-30;26.48;248.17;25.72;;20.84
2009-10-01;25.84;243.84;24.88;;20.36
2009-10-02;26.41;242.53;24.96;;20.34
2009-10-05;26.57;244.5;24.64;;20.39
2009-10-06;27.14;249.62;25.11;;20.54
2009-10-07;27.18;259.03;25.1;;20.57
2009-10-08;27.04;257.35;25.67;;20.8
2009-10-09;27.21;258.38;25.55;;20.74
2009-10-12;27.26;262.28;25.72;;20.72
2009-10-13;27.15;263.32;25.81;;20.91
2009-10-14;27.33;267.93;25.96;;21.19
2009-10-15;27.22;265.22;26.71;;21.32
2009-10-16;26.86;275.2;26.5;;21.81
2009-10-19;27.12;276.32;26.36;;22.42
2009-10-20;28.39;276.14;26.37;;22.19
2009-10-21;29.27;275.83;26.58;;22.03
2009-10-22;29.31;277.32;26.59;;22.19
2009-10-23;29.13;277.12;28.02;;22.05
2009-10-26;28.93;277.38;28.68;;21.99
2009-10-27;28.2;274.42;28.59;;21.87
2009-10-28;27.49;270.42;28.02;;21.3
2009-10-29;28.05;275.8;28.22;;21.45
2009-10-30;26.93;268.33;27.73;;21.1
2009-11-02;27.04;267.26;27.88;;21.09
2009-11-03;26.96;268.91;27.53;;20.89
2009-11-04;27.26;270.44;28.06;;20.9
2009-11-05;27.72;274.6;28.47;;21.32
2009-11-06;27.76;275.83;28.52;;21.42
2009-11-09;28.78;281.54;28.99;;21.83
2009-11-10;29.0;283.66;29.01;;21.8
2009-11-11;29.04;285.57;29.12;;21.9
2009-11-12;28.86;284.21;29.36;;22.04
2009-11-13;29.21;286.31;29.63;;22.34
2009-11-16;29.52;288.43;29.54;;22.83
2009-11-17;29.57;289.03;30.0;;22.8
2009-11-18;29.42;288.61;30.11;;22.8
2009-11-19;28.64;286.78;29.78;;22.39
2009-11-20;28.56;285.27;29.62;;22.34
2009-11-23;29.41;291.47;29.94;;22.6
2009-11-24;29.21;291.84;29.91;;22.14
2009-11-25;29.17;293.16;29.79;;22.6
2009-11-26;29.17;;29.79;;22.6
2009-11-27;28.66;290.17;29.22;;22.09
2009-11-30;28.56;291.79;29.41;;22.08
2009-12-01;28.14;295.23;30.01;;22.44
2009-12-02;28.03;294.05;29.78;;22.66
2009-12-03;28.07;293.16;29.83;;22.64
2009-12-04;27.62;292.8;29.98;;22.83
2009-12-07;26.99;293.42;29.79;;22.48
2009-12-08;27.12;293.82;29.57;;21.91
2009-12-09;28.26;294.8;29.71;;21.95
2009-12-10;28.06;296.05;29.87;;22.59
2009-12-11;27.81;295.55;29.85;;22.78
2009-12-14;28.14;298.16;30.11;;23.31
2009-12-15;27.74;296.87;30.02;;23.16
2009-12-16;27.86;299.18;30.1;;23.12
2009-12-17;27.41;297.27;29.6;;22.88
2009-12-18;27.92;298.51;30.36;;24.34
2009-12-21;28.32;299.64;30.52;;24.43
2009-12-22;28.62;300.86;30.82;;24.46
2009-12-23;28.87;306.15;30.92;;24.73
2009-12-24;29.86;309.55;31.0;;24.95
2009-12-25;29.86;;31.0;;24.95
2009-12-28;30.23;311.75;31.17;;24.97
2009-12-29;29.87;310.01;31.39;;25.01
2009-12-30;30.23;311.68;30.96;;24.93
2009-12-31;30.1;310.3;30.48;;24.53
2010-01-01;30.1;;30.48;;24.53
2010-01-04;30.57;313.69;30.95;;24.85
2010-01-05;30.63;312.31;30.96;;24.82
2010-01-06;30.14;304.43;30.77;;24.46
2010-01-07;30.08;297.35;30.45;;24.38
2010-01-08;30.28;301.31;30.66;;24.68
2010-01-11;30.02;300.86;30.27;;24.69
2010-01-12;29.67;295.54;30.07;;24.56
2010-01-13;30.09;293.84;30.35;;24.8
2010-01-14;29.92;295.22;30.96;;25.34
2010-01-15;29.42;290.29;30.86;;25.24
2010-01-18;29.42;;30.86;;25.24
2010-01-19;30.72;294.1;31.1;;25.33
2010-01-20;30.25;290.5;30.58;;25.06
2010-01-21;29.72;291.78;30.01;;24.83
2010-01-22;28.25;275.28;28.96;;24.15
2010-01-25;29.01;270.27;29.32;;24.03
2010-01-26;29.42;271.48;29.5;;23.88
2010-01-27;29.7;271.32;29.67;;23.86
2010-01-28;28.47;267.41;29.16;;23.47
2010-01-29;27.44;265.24;28.18;;23.06
2010-02-01;27.82;266.78;28.41;;23.22
2010-02-02;27.98;265.83;28.46;;23.76
2010-02-03;28.46;270.68;28.63;;23.75
2010-02-04;27.44;263.65;27.84;;23.11
2010-02-05;27.92;265.91;28.02;;23.55
2010-02-08;27.73;267.0;27.72;;23.12
2010-02-09;28.03;268.49;28.01;;23.51
2010-02-10;27.87;267.49;27.99;;23.11
2010-02-11;28.38;268.47;28.12;;23.35
2010-02-12;28.63;266.83;27.93;;23.41
2010-02-15;28.63;;27.93;;23.41
2010-02-16;29.06;270.92;28.35;;23.81
2010-02-17;28.94;269.37;28.59;;24.18
2010-02-18;28.99;271.88;28.97;;24.52
2010-02-19;28.81;270.65;28.77;;24.32
2010-02-22;28.63;271.67;28.73;;24.81
2010-02-23;28.15;267.8;28.33;;24.48
2010-02-24;28.66;266.0;28.63;;24.77
2010-02-25;28.86;263.48;28.6;;24.87
2010-02-26;29.23;263.66;28.67;;24.65
2010-03-01;29.86;266.61;29.02;;24.74
2010-03-02;29.84;270.8;28.46;;24.58
2010-03-03;29.9;272.93;28.46;;24.5
2010-03-04;30.1;277.57;28.63;;24.76
2010-03-05;31.28;282.39;28.59;;24.95
2010-03-08;31.3;281.52;28.63;;24.7
2010-03-09;31.86;280.38;28.8;;24.88
2010-03-10;32.12;288.51;28.97;;24.87
2010-03-11;32.21;290.86;29.18;;25.14
2010-03-12;32.37;290.06;29.27;;25.05
2010-03-15;31.98;281.87;29.29;;25.28
2010-03-16;32.06;282.88;29.37;;25.21
2010-03-17;32.02;283.06;29.63;;25.47
2010-03-18;32.09;283.48;29.61;;25.38
2010-03-19;31.75;280.28;29.59;;25.19
2010-03-22;32.11;279.03;29.6;;25.56
2010-03-23;32.62;274.77;29.88;;25.99
2010-03-24;32.77;278.94;29.65;;25.76
2010-03-25;32.38;281.72;30.01;;26.04
2010-03-26;32.99;281.63;29.66;;25.69
2010-03-29;33.2;281.51;29.59;;25.57
2010-03-30;33.69;283.64;29.77;;25.54
2010-03-31;33.57;283.84;29.29;;25.71
2010-04-01;33.71;;29.16;;25.46
2010-04-02;33.71;;29.16;;25.46
2010-04-05;34.07;285.79;29.27;;25.58
2010-04-06;34.22;284.39;29.32;;25.83
2010-04-07;34.37;282.05;29.35;;25.91
2010-04-08;34.28;284.03;29.92;;25.83
2010-04-09;34.54;283.39;30.34;;26.13
2010-04-12;34.61;286.65;30.32;;26.2
2010-04-13;34.63;293.68;30.45;;26.35
2010-04-14;35.1;294.79;30.82;;26.38
2010-04-15;35.56;297.95;30.87;;26.2
2010-04-16;35.34;275.35;30.67;;25.95
2010-04-19;35.3;275.33;31.04;;26.19
2010-04-20;34.94;277.8;31.36;;26.15
2010-04-21;37.03;277.43;31.33;;26.29
2010-04-22;38.07;273.8;31.39;;26.24
2010-04-23;38.69;272.77;30.96;;26.48
2010-04-26;38.5;266.09;31.11;;26.47
2010-04-27;37.43;264.8;30.84;;25.98
2010-04-28;37.37;264.86;30.91;;25.86
2010-04-29;38.38;266.27;31.0;;25.97
2010-04-30;37.3;263.11;30.54;;25.87
2010-05-03;38.05;265.57;30.86;;26.01
2010-05-04;36.95;253.44;30.13;;24.97
2010-05-05;36.57;255.13;29.85;;24.94
2010-05-06;35.18;249.58;28.98;;23.91
2010-05-07;33.69;246.82;28.21;;23.41
2010-05-10;36.28;261.09;28.94;;24.39
2010-05-11;36.65;254.78;28.88;;24.19
2010-05-12;37.44;252.95;29.44;;24.6
2010-05-13;36.91;255.7;29.24;;24.24
2010-05-14;36.26;254.02;28.93;;23.78
2010-05-17;36.32;254.24;28.94;;23.74
2010-05-18;36.05;249.43;28.6;;23.43
2010-05-19;35.48;247.46;28.24;;23.19
2010-05-20;33.97;237.74;27.11;;22.35
2010-05-21;34.62;236.26;26.84;;22.16
2010-05-24;35.25;238.82;26.27;;22.28
2010-05-25;35.03;238.77;26.07;;22.2
2010-05-26;34.87;237.97;25.01;;21.91
2010-05-27;36.19;245.48;26.0;;22.58
2010-05-28;36.7;243.06;25.8;;22.57
2010-05-31;36.7;;25.8;;22.57
2010-06-01;37.26;241.43;25.89;;22.2
2010-06-02;37.71;246.93;26.46;;22.64
2010-06-03;37.59;253.05;26.86;;22.84
2010-06-04;36.57;249.61;25.79;;22.13
2010-06-07;35.85;243.0;25.29;;21.7
2010-06-08;35.62;242.63;25.11;;21.76
2010-06-09;34.74;237.25;24.79;;21.54
2010-06-10;35.79;243.75;25.0;;22.2
2010-06-11;36.22;244.49;25.66;;22.69
2010-06-14;36.33;241.84;25.5;;22.69
2010-06-15;37.1;249.24;26.58;;23.2
2010-06-16;38.18;250.89;26.32;;23.18
2010-06-17;38.84;250.29;26.37;;23.07
2010-06-18;39.15;250.27;26.44;;23.2
2010-06-21;38.6;244.52;25.95;;23.09
2010-06-22;39.12;243.37;25.77;;22.89
2010-06-23;38.71;241.27;25.31;;22.68
2010-06-24;38.43;237.79;25.0;;22.22
2010-06-25;38.1;236.58;24.53;;22.66
2010-06-28;38.33;236.28;24.31;;22.45
2010-06-29;36.6;227.36;23.31;;21.75
2010-06-30;35.93;222.7;23.01;;21.46
2010-07-01;35.5;219.96;23.16;;21.55
2010-07-02;35.28;218.49;23.27;;21.83
2010-07-05;35.28;;23.27;;21.83
2010-07-06;35.52;218.25;23.82;;22.32
2010-07-07;36.95;225.33;24.3;;23.09
2010-07-08;36.87;228.51;24.41;;23.22
2010-07-09;37.09;233.98;24.27;;23.37
2010-07-12;36.76;238.15;24.83;;23.38
2010-07-13;35.97;244.84;25.13;;23.71
2010-07-14;36.1;245.91;25.44;;23.94
2010-07-15;35.92;247.26;25.51;;23.83
2010-07-16;35.7;230.03;24.89;;23.27
2010-07-19;35.08;233.32;25.23;;23.59
2010-07-20;35.98;241.04;25.48;;23.92
2010-07-21;36.32;238.99;25.12;;23.56
2010-07-22;37.0;242.65;25.84;;24.31
2010-07-23;37.13;245.28;25.81;;24.5
2010-07-26;37.04;244.73;26.1;;24.64
2010-07-27;37.73;246.56;26.16;;24.57
2010-07-28;37.28;242.42;25.95;;24.28
2010-07-29;36.87;242.74;26.03;;23.7
2010-07-30;36.75;242.67;25.81;;23.64
2010-08-02;37.41;245.45;26.33;;24.29
2010-08-03;37.42;245.16;26.16;;24.21
2010-08-04;37.57;253.41;25.73;;24.49
2010-08-05;37.39;254.3;25.37;;24.29
2010-08-06;37.16;250.36;25.55;;24.38
2010-08-09;37.39;252.93;25.61;;24.26
2010-08-10;37.06;252.11;25.07;;24.29
2010-08-11;35.74;246.12;24.86;;23.66
2010-08-12;35.97;246.25;24.49;;22.94
2010-08-13;35.59;243.42;24.4;;22.66
2010-08-16;35.38;243.04;24.5;;22.72
2010-08-17;36.0;245.51;24.71;;23.04
2010-08-18;36.15;241.32;24.82;;23.09
2010-08-19;35.7;234.22;24.44;;23.0
2010-08-20;35.66;231.24;24.23;;23.02
2010-08-23;35.11;232.27;24.28;;22.84
2010-08-24;34.28;225.92;24.04;;22.41
2010-08-25;34.7;227.54;24.1;;22.42
2010-08-26;34.33;225.72;23.82;;22.25
2010-08-27;34.52;229.64;23.93;;22.51
2010-08-30;34.64;226.57;23.64;;22.02
2010-08-31;34.73;225.24;23.46;;21.84
2010-09-01;35.76;230.4;23.9;;22.62
2010-09-02;36.02;231.82;23.94;;22.48
2010-09-03;36.97;235.39;24.29;;22.92
2010-09-06;36.97;;24.29;;22.92
2010-09-07;36.83;232.43;23.96;;24.26
2010-09-08;37.56;235.53;23.93;;24.14
2010-09-09;37.58;238.33;24.01;;24.33
2010-09-10;37.63;238.31;23.85;;25.05
2010-09-13;38.15;241.38;25.11;;25.11
2010-09-14;38.29;240.46;25.03;;25.38
2010-09-15;38.6;240.56;25.12;;25.74
2010-09-16;39.51;240.77;25.33;;25.36
2010-09-17;39.34;245.32;25.22;;27.48
2010-09-20;40.46;254.39;25.43;;27.49
2010-09-21;40.54;256.99;25.15;;26.82
2010-09-22;41.11;258.26;24.61;;27.2
2010-09-23;41.27;257.0;24.43;;27.12
2010-09-24;41.76;263.91;24.78;;26.96
2010-09-27;41.6;265.47;24.73;;26.95
2010-09-28;40.98;263.85;24.68;;27.19
2010-09-29;41.05;264.11;24.5;;27.17
2010-09-30;40.54;263.16;24.49;;26.85
2010-10-01;40.36;263.07;24.38;;27.24
2010-10-04;39.81;261.44;23.91;;26.9
2010-10-05;41.28;269.38;24.35;;27.3
2010-10-06;41.31;267.44;24.43;;27.58
2010-10-07;41.32;265.27;24.53;;27.69
2010-10-08;42.01;268.44;24.57;;28.0
2010-10-11;42.19;269.69;24.59;;27.85
2010-10-12;42.65;270.97;24.83;;27.95
2010-10-13;42.88;271.92;25.34;;28.6
2010-10-14;43.19;270.74;25.23;;28.33
2010-10-15;44.96;301.03;25.54;;28.9
2010-10-18;45.43;309.16;25.82;;29.23
2010-10-19;44.21;304.22;25.1;;29.13
2010-10-20;44.36;304.29;25.31;;28.64
2010-10-21;44.22;306.3;25.42;;28.82
2010-10-22;43.92;306.57;25.38;;28.99
2010-10-25;44.12;308.56;25.19;;28.84
2010-10-26;44.01;309.61;25.9;;28.63
2010-10-27;43.98;308.54;26.05;;28.7
2010-10-28;43.61;309.6;26.28;;29.36
2010-10-29;43.0;307.16;26.66;;29.38
2010-11-01;43.45;307.81;26.95;;29.13
2010-11-02;44.19;308.11;27.39;;29.53
2010-11-03;44.69;310.4;27.03;;29.2
2010-11-04;45.47;312.45;27.14;;29.47
2010-11-05;45.3;312.85;26.85;;29.25
2010-11-08;45.52;313.7;26.81;;29.04
2010-11-09;45.15;312.72;26.95;;28.74
2010-11-10;45.43;311.75;26.94;;28.69
2010-11-11;45.24;308.9;26.68;;28.57
2010-11-12;44.0;301.95;26.27;;28.32
2010-11-15;43.86;298.03;26.2;;28.4
2010-11-16;43.08;292.15;25.81;;27.58
2010-11-17;42.93;292.07;25.57;;27.91
2010-11-18;44.06;298.58;25.84;;28.31
2010-11-19;43.82;295.71;25.69;;28.15
2010-11-22;44.77;295.91;25.73;;28.05
2010-11-23;44.1;291.8;25.12;;27.19
2010-11-24;44.97;297.78;25.37;;27.74
2010-11-26;45.0;295.29;25.25;;27.49
2010-11-29;45.27;291.35;25.31;;27.22
2010-11-30;44.45;278.13;25.26;;27.04
2010-12-01;45.2;282.46;26.04;;27.65
2010-12-02;45.45;286.2;26.89;;28.1
2010-12-03;45.35;286.79;27.02;;28.81
2010-12-06;45.74;289.47;26.84;;28.73
2010-12-07;45.46;293.86;26.87;;29.05
2010-12-08;45.86;295.57;27.23;;29.23
2010-12-09;45.68;296.05;27.08;;29.26
2010-12-10;45.79;296.4;27.34;;29.94
2010-12-13;45.95;297.61;27.24;;30.42
2010-12-14;45.76;297.75;27.62;;30.51
2010-12-15;45.77;295.45;27.85;;30.49
2010-12-16;45.89;296.15;27.99;;30.27
2010-12-17;45.8;295.7;27.9;;31.46
2010-12-20;46.03;297.83;27.81;;31.68
2010-12-21;46.32;301.84;28.07;;31.76
2010-12-22;46.45;303.05;28.19;;31.66
2010-12-23;46.23;302.42;28.3;;31.54
2010-12-27;46.38;301.49;28.07;;31.66
2010-12-28;46.5;299.76;28.01;;31.57
2010-12-29;46.47;300.8;27.97;;31.5
2010-12-30;46.24;299.73;27.85;;31.29
2010-12-31;46.08;297.28;27.91;;31.3
2011-01-03;47.08;302.48;27.98;;31.62
2011-01-04;47.33;301.36;28.09;;31.48
2011-01-05;47.71;304.84;28.0;;31.04
2011-01-06;47.68;307.06;28.82;;31.17
2011-01-07;48.02;308.53;28.6;;31.03
2011-01-10;48.92;307.41;28.22;;31.04
2011-01-11;48.81;308.31;28.11;;30.99
2011-01-12;49.2;308.74;28.55;;30.94
2011-01-13;49.38;308.65;28.19;;31.18
2011-01-14;49.78;312.4;28.3;;31.24
2011-01-18;48.66;320.13;28.66;;31.53
2011-01-19;48.41;316.19;28.47;;31.6
2011-01-20;47.53;313.7;28.35;;32.3
2011-01-21;46.67;306.22;28.02;;32.51
2011-01-24;48.21;305.85;28.38;;32.4
2011-01-25;48.77;310.26;28.45;;32.29
2011-01-26;49.12;308.56;28.78;;32.56
2011-01-27;49.03;308.7;28.87;;32.92
2011-01-28;48.01;300.8;27.75;;32.0
2011-01-31;48.47;300.48;27.72;;32.03
2011-02-01;49.29;305.83;27.99;;33.24
2011-02-02;49.19;306.31;27.94;;33.14
2011-02-03;49.06;305.38;27.65;;32.99
2011-02-04;49.5;305.8;27.77;;32.62
2011-02-07;50.27;307.46;28.2;;32.98
2011-02-08;50.74;309.5;28.28;;33.03
2011-02-09;51.17;308.56;27.97;;32.89
2011-02-10;50.65;308.53;27.5;;33.26
2011-02-11;50.98;312.56;27.25;;33.47
2011-02-14;51.31;314.39;27.23;;33.29
2011-02-15;51.41;312.39;26.96;;32.76
2011-02-16;51.88;312.42;27.02;;33.11
2011-02-17;51.19;312.94;27.21;;33.01
2011-02-18;50.08;315.36;27.06;;33.68
2011-02-22;48.37;305.41;26.59;;32.53
2011-02-23;48.95;305.97;26.59;;32.18
2011-02-24;48.98;304.71;26.77;;32.25
2011-02-25;49.74;305.33;26.55;;32.95
2011-02-28;50.46;307.01;26.58;;32.9
2011-03-01;49.9;300.68;26.16;;31.66
2011-03-02;50.3;300.7;26.08;;32.12
2011-03-03;51.37;305.08;26.2;;33.03
2011-03-04;51.43;300.61;25.95;;32.76
2011-03-07;50.77;296.13;25.72;;32.1
2011-03-08;50.82;296.45;25.91;;32.74
2011-03-09;50.35;296.18;25.89;;32.79
2011-03-10;49.52;290.44;25.41;;31.8
2011-03-11;50.28;288.64;25.68;;31.91
2011-03-14;50.51;285.28;25.69;;31.59
2011-03-15;49.35;285.06;25.39;;31.17
2011-03-16;47.14;278.83;24.79;;30.2
2011-03-17;47.81;280.96;24.78;;30.55
2011-03-18;47.24;280.81;24.8;;30.76
2011-03-21;48.47;288.54;25.33;;31.42
2011-03-22;48.74;288.95;25.3;;31.12
2011-03-23;48.46;291.37;25.54;;31.41
2011-03-24;49.28;293.74;25.81;;32.14
2011-03-25;50.22;290.16;25.62;;32.64
2011-03-28;50.06;287.97;25.41;;32.56
2011-03-29;50.14;291.16;25.49;;33.16
2011-03-30;49.8;291.21;25.61;;33.05
2011-03-31;49.79;293.67;25.39;;33.43
2011-04-01;49.22;296.2;25.48;;34.02
2011-04-04;48.74;294.13;25.55;;34.14
2011-04-05;48.41;284.83;25.78;;33.92
2011-04-06;48.29;287.38;26.15;;33.58
2011-04-07;48.3;290.29;26.2;;33.72
2011-04-08;47.87;289.37;26.07;;33.54
2011-04-11;47.26;288.97;25.98;;33.78
2011-04-12;47.49;285.59;25.64;;33.4
2011-04-13;48.02;288.43;25.63;;33.7
2011-04-14;47.49;289.54;25.42;;33.8
2011-04-15;46.78;265.62;25.37;;34.18
2011-04-18;47.41;263.68;25.08;;33.63
2011-04-19;48.27;261.03;25.15;;33.67
2011-04-20;48.92;263.13;25.76;;34.11
2011-04-21;50.1;262.81;25.52;;34.75
2011-04-25;50.43;262.79;25.61;;34.83
2011-04-26;50.06;266.68;26.19;;34.97
2011-04-27;50.02;269.15;26.38;;35.25
2011-04-28;49.54;269.25;26.71;;35.29
2011-04-29;50.02;272.32;25.92;;35.96
2011-05-02;49.47;269.55;25.66;;36.37
2011-05-03;49.74;267.21;25.81;;36.14
2011-05-04;49.94;268.16;26.06;;35.25
2011-05-05;49.54;267.4;25.79;;34.67
2011-05-06;49.52;267.92;25.87;;34.87
2011-05-09;49.66;269.11;25.83;;35.2
2011-05-10;49.92;271.6;25.67;;35.62
2011-05-11;49.6;267.99;25.36;;34.98
2011-05-12;49.51;267.79;25.32;;35.73
2011-05-13;48.64;265.04;25.03;;35.19
2011-05-16;47.61;259.47;24.57;;34.18
2011-05-17;48.02;265.5;24.52;;33.94
2011-05-18;48.55;265.17;24.69;;33.91
2011-05-19;48.65;265.89;24.72;;34.5
2011-05-20;47.89;262.28;24.49;;34.27
2011-05-23;47.77;259.45;24.17;;33.16
2011-05-24;47.46;259.39;24.15;;33.04
2011-05-25;48.11;260.09;24.19;;32.99
2011-05-26;47.86;259.32;24.67;;33.4
2011-05-27;48.2;260.71;24.76;;33.7
2011-05-31;49.69;264.77;25.01;;34.22
2011-06-01;49.36;263.06;24.43;;32.88
2011-06-02;49.44;264.29;24.22;;32.72
2011-06-03;49.06;261.8;23.9;;32.33
2011-06-06;48.29;260.79;24.01;;32.19
2011-06-07;47.43;259.77;24.06;;31.84
2011-06-08;47.46;259.84;23.94;;31.25
2011-06-09;47.36;258.62;23.96;;31.63
2011-06-10;46.56;255.01;23.7;;31.18
2011-06-13;46.66;252.62;24.04;;31.63
2011-06-14;47.49;254.44;24.22;;32.08
2011-06-15;46.68;251.73;23.74;;31.16
2011-06-16;46.45;250.44;24.0;;30.8
2011-06-17;45.75;242.75;24.26;;31.18
2011-06-20;45.05;242.53;24.47;;31.91
2011-06-21;46.47;246.75;24.76;;32.65
2011-06-22;46.09;243.75;24.65;;32.2
2011-06-23;47.32;240.35;24.63;;32.46
2011-06-24;46.62;237.68;24.3;;31.14
2011-06-27;47.43;241.6;25.2;;31.58
2011-06-28;47.89;247.07;25.8;;32.34
2011-06-29;47.72;249.03;25.62;;32.43
2011-06-30;47.95;253.44;26.0;;32.91
2011-07-01;49.04;260.78;26.02;;33.05
2011-07-05;49.92;266.49;26.03;;33.06
2011-07-06;50.25;267.95;26.33;;33.21
2011-07-07;51.03;273.57;26.77;;34.09
2011-07-08;51.39;266.26;26.92;;33.94
2011-07-11;50.57;263.9;26.63;;33.14
2011-07-12;50.54;267.27;26.54;;32.6
2011-07-13;51.15;269.4;26.63;;32.69
2011-07-14;51.11;264.73;26.47;;32.05
2011-07-15;52.13;299.11;26.78;;32.09
2011-07-18;53.4;297.77;26.59;;31.49
2011-07-19;53.84;301.58;27.54;;32.64
2011-07-20;55.27;297.97;27.06;;32.08
2011-07-21;55.33;303.8;27.1;;32.47
2011-07-22;56.19;309.42;27.53;;32.55
